product_id,title,description,category,price,brand,tags,rating_avg,rating_count,created_at
P001234,Compact Trail Shoe,Compact Trail Shoe designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,27.09,Orion,"insulated,casual",4.88,10,2024-11-15T00:00:00Z
P001235,Basic Backpack,Basic Backpack designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,34.19,Nimbus,heart-rate,4.84,14,2023-06-23T00:00:00Z
P001236,Ultra Smart Watch Model 625,Ultra Smart Watch Model 625 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,59.28,Apex,"outdoor,lightweight",3.58,11,2023-11-10T00:00:00Z
P001237,Smart Sunglasses,Smart Sunglasses designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,123.65,Nimbus,"trail,outdoor,gps",3.55,39,2024-10-01T00:00:00Z
P001238,Premium Running Shoe Model 409,Premium Running Shoe Model 409 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,55.97,Nimbus,"casual,running",4.54,12,2024-01-20T00:00:00Z
P001239,Compact Jacket Model 974,Compact Jacket Model 974 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,36.29,EverRun,outdoor,4.58,17,2024-05-15T00:00:00Z
P001240,Ultra Trail Shoe,Ultra Trail Shoe designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,208.88,EverRun,"trail,running,lightweight",4.71,10,2023-03-18T00:00:00Z
P001241,Compact Trail Shoe,Compact Trail Shoe designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,51.16,Novex,compact,3.52,29,2024-09-24T00:00:00Z
P001242,Comfort Shorts Model 741,Comfort Shorts Model 741 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,90.48,EverRun,"trail,heart-rate,compact",3.58,11,2023-03-25T00:00:00Z
P001243,Durable Compression Sleeve,Durable Compression Sleeve designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,37.32,PeakMotion,running,4.58,13,2024-10-02T00:00:00Z
P001244,Pro Headphones,Pro Headphones designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,48.33,Nimbus,"compact,lightweight,training",3.93,21,2023-03-04T00:00:00Z
P001245,Comfort Jacket,Comfort Jacket designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,27.03,PeakMotion,"lightweight,gps",4.36,11,2023-05-07T00:00:00Z
P001246,Durable Smart Watch Model 291,Durable Smart Watch Model 291 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,50.25,PeakMotion,casual,4.45,18,2024-09-07T00:00:00Z
P001247,Eco Socks,Eco Socks designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,37.06,EverRun,"waterproof,gps,running",4.48,99,2023-09-15T00:00:00Z
P001248,Comfort Trail Shoe,Comfort Trail Shoe designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,159.03,Apex,"casual,trail,training",3.52,24,2023-04-01T00:00:00Z
P001249,Premium Backpack,Premium Backpack designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,42.77,EverRun,"outdoor,training",4.06,12,2024-05-15T00:00:00Z
P001250,Eco Compression Sleeve,Eco Compression Sleeve designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,43.49,Apex,"outdoor,casual,training",4.82,12,2024-02-17T00:00:00Z
P001251,Smart Headphones,Smart Headphones designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,49.51,TrailBlaze,"running,lightweight",4.68,13,2024-10-09T00:00:00Z
P001252,Waterproof Backpack Model 114,Waterproof Backpack Model 114 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,51.66,Stride,heart-rate,4.92,11,2023-01-17T00:00:00Z
P001253,Smart Water Bottle Model 377,Smart Water Bottle Model 377 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,27.91,Nimbus,"lightweight,fitness",4.74,36,2023-10-12T00:00:00Z
P001254,Pro Headphones Model 721,Pro Headphones Model 721 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,37.31,Stride,"insulated,running",4.03,10,2023-11-28T00:00:00Z
P001255,Smart Shorts,Smart Shorts designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,29.41,Nimbus,casual,4.24,81,2024-10-08T00:00:00Z
P001256,Compact Socks Model 418,Compact Socks Model 418 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,44.47,Orion,gps,3.92,23,2023-05-12T00:00:00Z
P001257,Premium Headphones,Premium Headphones designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,37.88,TrailBlaze,waterproof,4.92,21,2023-11-17T00:00:00Z
P001258,Smart Yoga Mat Model 668,Smart Yoga Mat Model 668 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,43.09,EverRun,"waterproof,lightweight,outdoor",4.67,17,2023-08-23T00:00:00Z
P001259,Premium Shorts,Premium Shorts designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,39.54,Nimbus,outdoor,4.27,10,2023-06-01T00:00:00Z
P001260,Compact Trail Shoe Model 641,Compact Trail Shoe Model 641 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,57.76,CoreFit,training,4.08,11,2023-10-10T00:00:00Z
P001261,Comfort Backpack,Comfort Backpack designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,38.95,PeakMotion,"running,outdoor,insulated",4.74,15,2023-05-30T00:00:00Z
P001262,Compact Headphones,Compact Headphones designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,211.86,PeakMotion,"heart-rate,trail,fitness",4.6,24,2023-07-19T00:00:00Z
P001263,Eco Yoga Mat Model 354,Eco Yoga Mat Model 354 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,36.92,Apex,"fitness,waterproof",3.72,10,2024-10-29T00:00:00Z
P001264,Waterproof Trail Shoe Model 477,Waterproof Trail Shoe Model 477 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,51.03,Stride,"insulated,casual",4.33,18,2023-11-18T00:00:00Z
P001265,Ultra Headphones,Ultra Headphones designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,96.5,Nimbus,"lightweight,heart-rate",3.69,80,2023-05-07T00:00:00Z
P001266,Compact Jacket Model 588,Compact Jacket Model 588 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,51.34,TrailBlaze,"running,insulated,casual",4.47,13,2023-12-01T00:00:00Z
P001267,Lightweight Socks Model 389,Lightweight Socks Model 389 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,63.94,Orion,gps,3.58,23,2023-05-16T00:00:00Z
P001268,Durable Trail Shoe,Durable Trail Shoe designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,24.09,Stride,"waterproof,trail,outdoor",4.96,13,2024-02-27T00:00:00Z
P001269,Durable Headphones,Durable Headphones designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,40.99,TrailBlaze,"lightweight,gps,trail",4.72,14,2023-04-29T00:00:00Z
P001270,Pro Smart Watch,Pro Smart Watch designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,88.4,PeakMotion,"running,compact",3.83,11,2023-06-06T00:00:00Z
P001271,Eco Backpack Model 430,Eco Backpack Model 430 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,50.24,TrailBlaze,gps,4.65,15,2024-11-16T00:00:00Z
P001272,Waterproof Jacket,Waterproof Jacket designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,28.0,Apex,waterproof,4.37,10,2023-03-24T00:00:00Z
P001273,Compact Jacket,Compact Jacket designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,53.83,Stride,"running,insulated,heart-rate",3.92,17,2024-06-07T00:00:00Z
P001274,Comfort Smart Watch Model 872,Comfort Smart Watch Model 872 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,33.38,EverRun,"casual,trail",4.48,14,2024-04-01T00:00:00Z
P001275,Basic Socks Model 624,Basic Socks Model 624 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,42.28,Novex,casual,4.71,24,2023-07-30T00:00:00Z
P001276,Premium Compression Sleeve Model 865,Premium Compression Sleeve Model 865 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,53.32,PeakMotion,"fitness,outdoor,training",3.58,19,2024-08-03T00:00:00Z
P001277,Pro Jacket Model 124,Pro Jacket Model 124 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,81.98,Stride,"waterproof,training",4.92,13,2023-12-02T00:00:00Z
P001278,Waterproof Shorts,Waterproof Shorts designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,56.83,Nimbus,"heart-rate,fitness,waterproof",3.62,10,2023-01-01T00:00:00Z
P001279,Premium Running Shoe,Premium Running Shoe designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,115.74,Apex,"training,casual",4.59,87,2023-04-10T00:00:00Z
P001280,Compact Smart Watch,Compact Smart Watch designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,117.68,EverRun,fitness,4.13,10,2023-02-05T00:00:00Z
P001281,Ultra Water Bottle Model 369,Ultra Water Bottle Model 369 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,114.41,PeakMotion,insulated,4.62,21,2023-02-01T00:00:00Z
P001282,Comfort Running Shoe,Comfort Running Shoe designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,48.99,Nimbus,"compact,gps,fitness",3.91,22,2024-05-06T00:00:00Z
P001283,Comfort Smart Watch Model 166,Comfort Smart Watch Model 166 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,94.24,Apex,training,4.15,15,2023-06-29T00:00:00Z
P001284,Premium Running Shoe,Premium Running Shoe designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,116.75,CoreFit,"fitness,training,waterproof",4.7,10,2023-10-06T00:00:00Z
P001285,Pro Compression Sleeve,Pro Compression Sleeve designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,59.83,Apex,"casual,gps,training",4.69,23,2023-02-18T00:00:00Z
P001286,Compact Trail Shoe Model 712,Compact Trail Shoe Model 712 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,153.0,Nimbus,"lightweight,outdoor,insulated",4.59,16,2023-11-25T00:00:00Z
P001287,Basic Backpack,Basic Backpack designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,43.21,EverRun,"outdoor,fitness",3.72,21,2024-05-21T00:00:00Z
P001288,Eco Sunglasses Model 468,Eco Sunglasses Model 468 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,23.46,CoreFit,outdoor,4.89,19,2024-04-06T00:00:00Z
P001289,Basic Water Bottle Model 143,Basic Water Bottle Model 143 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,40.25,Stride,"outdoor,gps,lightweight",4.78,17,2023-07-30T00:00:00Z
P001290,Waterproof Trail Shoe Model 943,Waterproof Trail Shoe Model 943 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,55.23,Veloce,"running,gps,trail",4.36,12,2024-07-17T00:00:00Z
P001291,Comfort Compression Sleeve Model 332,Comfort Compression Sleeve Model 332 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,39.57,EverRun,"outdoor,gps,casual",4.28,31,2023-08-13T00:00:00Z
P001292,Compact Compression Sleeve,Compact Compression Sleeve designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,43.55,Nimbus,compact,4.84,11,2023-01-01T00:00:00Z
P001293,Durable Headphones,Durable Headphones designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,47.8,CoreFit,casual,3.95,11,2024-10-15T00:00:00Z
P001294,Pro Running Shoe,Pro Running Shoe designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,63.66,PeakMotion,insulated,3.61,12,2023-05-02T00:00:00Z
P001295,Compact Socks,Compact Socks designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,47.91,CoreFit,"casual,outdoor",3.81,14,2024-08-26T00:00:00Z
P001296,Basic Shorts,Basic Shorts designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,47.16,Apex,"outdoor,compact",3.55,22,2024-01-28T00:00:00Z
P001297,Durable Sunglasses Model 805,Durable Sunglasses Model 805 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,57.96,Nimbus,casual,3.56,15,2023-03-30T00:00:00Z
P001298,Ultra Jacket,Ultra Jacket designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,29.82,Novex,"casual,outdoor",3.86,157,2023-02-05T00:00:00Z
P001299,Ultra Jacket Model 895,Ultra Jacket Model 895 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,28.66,TrailBlaze,running,4.53,18,2024-11-22T00:00:00Z
P001300,Eco Headphones,Eco Headphones designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,77.05,Orion,"gps,insulated",4.59,12,2023-05-01T00:00:00Z
P001301,Eco Headphones Model 278,Eco Headphones Model 278 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,31.74,Stride,fitness,4.4,14,2023-06-08T00:00:00Z
P001302,Pro Headphones,Pro Headphones designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,40.46,Stride,"running,fitness",3.77,13,2024-11-30T00:00:00Z
P001303,Smart Smart Watch Model 830,Smart Smart Watch Model 830 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,78.51,Novex,lightweight,3.71,24,2024-09-11T00:00:00Z
P001304,Lightweight Headphones Model 608,Lightweight Headphones Model 608 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,77.66,TrailBlaze,compact,4.29,22,2024-10-12T00:00:00Z
